FECHA (YYMMDD);HORA (HHMM);;
200204;0100;0,109721;
200204;0200;0,190783;
200204;0300;0,0839769;
200204;0400;0,0802758;
200204;0500;0,0866224;
200204;0600;0,075519;
200204;0700;0,0593597;
200204;0800;0,548276;
200204;0900;0,632983;
200204;1000;1,30637;
200204;1100;1,12286;
200204;1200;1,31087;
200204;1300;1,15981;
200204;1400;1,19618;
200204;1500;0,861865;
200204;1600;1,30425;
200204;1700;1,1349;
200204;1800;0,711318;
200204;1900;0,429745;
200204;2000;0,238574;
200204;2100;0,11294;
200204;2200;0,147806;
200204;2300;0,0604473;
200205;0000;0,0511407;
200205;0100;0,119716;
200205;0200;0,100079;
200205;0300;0,0756772;
200205;0400;0,0625571;
200205;0500;0,0986038;
200205;0600;0,0837816;
200205;0700;0,0786383;
200205;0800;0,0937086;
200205;0900;0,274113;
200205;1000;0,448462;
200205;1100;0,275822;
200205;1200;0,635622;
200205;1300;0,965655;
200205;1400;0,581853;
200205;1500;0,740943;
200205;1600;0,699568;
200205;1700;0,907907;
200205;1800;0,790005;
200205;1900;0,855736;
200205;2000;0,326507;
200205;2100;0,171513;
200205;2200;0,211772;
200205;2300;0,246752;
200206;0000;0,277184;
200206;0100;0,119787;
200206;0200;0,0654466;
200206;0300;0,372105;
200206;0400;0,367936;
200206;0500;0,431436;
200206;0600;0,151248;
200206;0700;0,0541896;
200206;0800;0,30303;
200206;0900;0,512392;
200206;1000;0,296895;
200206;1100;0,00802705;
200206;1200;0,106042;
200206;1300;0,371776;
200206;1400;0,783317;
200206;1500;0,306859;
200206;1600;0,853113;
200206;1700;1,06423;
200206;1800;0,263299;
200206;1900;0,320394;
200206;2000;0,519591;
200206;2100;0,535503;
200206;2200;0,0721267;
200206;2300;0,131962;
200207;0000;0,0731519;
200207;0100;0,0820919;
200207;0200;0,0836594;
200207;0300;0,0289977;
200207;0400;0,0880665;
200207;0500;0,0851446;
200207;0600;0,0672299;
200207;0700;0,0582601;
200207;0800;0,111289;
200207;0900;0,0959986;
200207;1000;0,0539938;
200207;1100;0,150189;
200207;1200;0,186161;
200207;1300;1,04252;
200207;1400;0,81369;
200207;1500;1,31817;
200207;1600;1,46639;
200207;1700;1,46147;
200207;1800;1,2927;
200207;1900;0,607418;
200207;2000;0,0671765;
200207;2100;0,0987713;
200207;2200;0,0473735;
200207;2300;0,0521264;
200208;0000;0,0700192;
200208;0100;0,100308;
200208;0200;0,277861;
200208;0300;0,0679476;
200208;0400;0,0293426;
200208;0500;0,0953906;
200208;0600;0,049005;
200208;0700;0,111952;
200208;0800;0,254902;
200208;0900;0,392792;
200208;1000;0,638852;
200208;1100;0,812057;
200208;1200;1,07159;
200208;1300;1,01518;
200208;1400;0,97734;
200208;1500;0,671698;
200208;1600;0,316357;
200208;1700;0,226494;
200208;1800;0,649353;
200208;1900;0,110564;
200208;2000;0,125291;
200208;2100;0,0865885;
200208;2200;0,0339991;
200208;2300;0,0200769;
200209;0000;0,0815399;
200209;0100;0,00719601;
200209;0200;0,0698495;
200209;0300;0,0814213;
200209;0400;0,0626981;
200209;0500;0,0610189;
200209;0600;0,0495679;
200209;0700;0,0769378;
200209;0800;0,0878911;
200209;0900;0,207127;
200209;1000;0,24014;
200209;1100;0,32875;
200209;1200;0,182666;
200209;1300;0,226891;
200209;1400;0,471868;
200209;1500;1,33378;
200209;1600;1,57243;
200209;1700;1,24043;
200209;1800;1,24745;
200209;1900;0,874664;
200209;2000;0,112863;
200209;2100;0,234459;
200209;2200;0,227859;
200209;2300;0,0869366;
200210;0000;0,0871396;
200210;0100;0,0422461;
200210;0200;0,116372;
200210;0300;0,0881925;
200210;0400;0,0943112;
200210;0500;0,0982383;
200210;0600;0,174791;
200210;0700;0,0625843;
200210;0800;0,0772846;
200210;0900;0,176813;
200210;1000;0,303198;
200210;1100;0,733682;
200210;1200;0,818684;
200210;1300;0,584466;
200210;1400;0,684614;
200210;1500;0,946196;
200210;1600;0,814797;
200210;1700;0,674519;
200210;1800;0,750584;
200210;1900;0,179256;
200210;2000;0,0874242;
200210;2100;0,0569287;
200210;2200;0,057728;
200210;2300;0,0577274;
200211;0000;0,0644366;
200211;0100;0,07772;
200211;0200;0,0726675;
200211;0300;0,0938863;
200211;0400;0,0910096;
200211;0500;0,195663;
200211;0600;0,105108;
200211;0700;0,125749;
200211;0800;0,0494644;
200211;0900;0,227572;
200211;1000;0,0955534;
200211;1100;0,245156;
200211;1200;0,538767;
200211;1300;1,05829;
200211;1400;1,92074;
200211;1500;1,47961;
200211;1600;1,73404;
200211;1700;1,62851;
200211;1800;1,2701;
200211;1900;0,603205;
200211;2000;0,984126;
200211;2100;0,746296;
200211;2200;0,304235;
200211;2300;0,17985;
200212;0000;0,0840068;
200212;0100;0,225608;
200212;0200;0,193625;
200212;0300;0,11653;
200212;0400;0,0915647;
200212;0500;0,159295;
200212;0600;0,158396;
200212;0700;0,327125;
200212;0800;1,31234;
200212;0900;1,62928;
200212;1000;2,14828;
200212;1100;2,48212;
200212;1200;1,90665;
200212;1300;2,32929;
200212;1400;2,28777;
200212;1500;2,12667;
200212;1600;2,11601;
200212;1700;1,46342;
200212;1800;1,18111;
200212;1900;1,31807;
200212;2000;0,890687;
200212;2100;0,515926;
200212;2200;0,322117;
200212;2300;0,88262;
200213;0000;0,395217;
200213;0100;1,23959;
200213;0200;1,03175;
200213;0300;1,30227;
200213;0400;1,13895;
200213;0500;0,810298;
200213;0600;0,762222;
200213;0700;0,617753;
200213;0800;0,902365;
200213;0900;1,26829;
200213;1000;1,70722;
200213;1100;2,23123;
200213;1200;2,05181;
200213;1300;1,52767;
200213;1400;1,35937;
200213;1500;1,68964;
200213;1600;1,57762;
200213;1700;2,12854;
200213;1800;1,89944;
200213;1900;2,41246;
200213;2000;1,06538;
200213;2100;1,3756;
200213;2200;0,768107;
200213;2300;0,887894;
200214;0000;0,182995;
200214;0100;0,168698;
200214;0200;0,585286;
200214;0300;0,220783;
200214;0400;0,0625149;
200214;0500;0,653416;
200214;0600;1,60924;
200214;0700;2,05556;
200214;0800;2,29578;
200214;0900;1,41453;
200214;1000;2,03009;
200214;1100;1,97771;
200214;1200;2,26869;
200214;1300;2,08343;
200214;1400;2,01437;
200214;1500;2,38331;
200214;1600;1,99842;
200214;1700;1,92267;
200214;1800;1,2663;
200214;1900;1,40744;
200214;2000;1,3368;
200214;2100;1,08052;
200214;2200;1,85296;
200214;2300;1,16349;
200215;0000;0,240453;
200215;0100;1,94998;
200215;0200;1,63341;
200215;0300;1,42166;
200215;0400;1,22379;
200215;0500;1,43855;
200215;0600;2,12466;
200215;0700;2,44906;
200215;0800;2,35716;
200215;0900;1,757;
200215;1000;0,702729;
200215;1100;0,946876;
200215;1200;1,02509;
200215;1300;0,427248;
200215;1400;1,01581;
200215;1500;0,467256;
200215;1600;0,516511;
200215;1700;1,44763;
200215;1800;1,13667;
200215;1900;0,819522;
200215;2000;0,438929;
200215;2100;0,229439;
200215;2200;0,196255;
200215;2300;0,723219;
200216;0000;0,584007;
200216;0100;1,24028;
200216;0200;0,950691;
200216;0300;0,424456;
200216;0400;0,198862;
200216;0500;0,547871;
200216;0600;0,556317;
200216;0700;1,34668;
200216;0800;1,55552;
200216;0900;1,77319;
200216;1000;1,478;
200216;1100;1,99549;
200216;1200;2,34272;
200216;1300;2,3608;
200216;1400;2,03455;
200216;1500;1,94563;
200216;1600;2,17696;
200216;1700;1,79412;
200216;1800;1,4415;
200216;1900;1,40462;
200216;2000;1,27598;
200216;2100;1,30747;
200216;2200;0,896185;
200216;2300;0,0687569;
200217;0000;0,0690823;
200217;0100;0,00451635;
200217;0200;0,0938224;
200217;0300;0,103742;
200217;0400;0,0646724;
200217;0500;0,344222;
200217;0600;0,183969;
200217;0700;0,393206;
200217;0800;1,64901;
200217;0900;2,04889;
200217;1000;2,14065;
200217;1100;2,00702;
200217;1200;1,80481;
200217;1300;1,92212;
200217;1400;2,41518;
200217;1500;2,53088;
200217;1600;1,16896;
200217;1700;2,21012;
200217;1800;2,11956;
200217;1900;2,71032;
200217;2000;2,40977;
200217;2100;1,49126;
200217;2200;1,98808;
200217;2300;0,754128;
200218;0000;0,894789;
200218;0100;1,12469;
200218;0200;1,02513;
200218;0300;0,154553;
200218;0400;0,672741;
200218;0500;0,227428;
200218;0600;0,0404715;
200218;0700;0,665504;
200218;0800;0,646704;
200218;0900;0,441386;
200218;1000;1,51743;
200218;1100;2,04027;
200218;1200;2,39131;
200218;1300;2,57353;
200218;1400;2,51717;
200218;1500;1,85439;
200218;1600;2,09489;
200218;1700;1,34897;
200218;1800;1,60938;
200218;1900;1,80474;
200218;2000;1,6885;
200218;2100;1,55986;
200218;2200;1,10871;
200218;2300;0,85176;
200219;0000;0,752661;
200219;0100;0,539433;
200219;0200;0,562846;
200219;0300;0,629632;
200219;0400;0,281852;
200219;0500;0,573684;
200219;0600;0,20808;
200219;0700;0,824726;
200219;0800;1,59607;
200219;0900;1,70535;
200219;1000;1,38406;
200219;1100;1,50225;
200219;1200;1,85825;
200219;1300;1,92235;
200219;1400;1,58288;
200219;1500;1,58348;
200219;1600;1,75938;
200219;1700;1,63536;
200219;1800;1,09547;
200219;1900;0,537853;
200219;2000;0,333683;
200219;2100;0,239938;
200219;2200;0,35925;
200219;2300;0,245299;
200220;0000;0,156443;
200220;0100;0,13015;
200220;0200;0,029167;
200220;0300;0,00819853;
200220;0400;0,0344811;
200220;0500;0,0749412;
200220;0600;0,00936349;
200220;0700;0,0308018;
200220;0800;0,163399;
200220;0900;0,572717;
200220;1000;;
200220;1100;0,78273;
200220;1200;0,865197;
200220;1300;0,901383;
200220;1400;1,04571;
200220;1500;1,19305;
200220;1600;0,892766;
200220;1700;0,925798;
200220;1800;0,666843;
200220;1900;0,222886;
200220;2000;0,0290332;
200220;2100;0,146003;
200220;2200;0,253358;
200220;2300;0,00903244;
200221;0000;0,00351845;
200221;0100;0,00455602;
200221;0200;0,023819;
200221;0300;0,00589586;
200221;0400;0,00375673;
200221;0500;0,0029319;
200221;0600;0,0041168;
200221;0700;0,00535599;
200221;0800;0,0921057;
200221;0900;0,490899;
200221;1000;0,693301;
200221;1100;0,817391;
200221;1200;0,843931;
200221;1300;0,507776;
200221;1400;1,67912;
200221;1500;1,74306;
200221;1600;1,68313;
200221;1700;1,47324;
200221;1800;1,15312;
200221;1900;0,996379;
200221;2000;0,705486;
200221;2100;0,0315716;
200221;2200;0,0468891;
200221;2300;0,00741517;
200222;0000;0,00414459;
200222;0100;0,00880367;
200222;0200;0,00692473;
200222;0300;0,000628487;
200222;0400;0,00594406;
200222;0500;0,0060182;
200222;0600;0,00294414;
200222;0700;0,00897206;
200222;0800;0,0416725;
200222;0900;0,428912;
200222;1000;0,192608;
200222;1100;0,137922;
200222;1200;0,17303;
200222;1300;0,416097;
200222;1400;1,47149;
200222;1500;1,65729;
200222;1600;1,57475;
200222;1700;1,61892;
200222;1800;2,06889;
200222;1900;1,71534;
200222;2000;0,467504;
200222;2100;0,00910605;
200222;2200;0,0882412;
200222;2300;0,16825;
200223;0000;0,394001;
200223;0100;0,404456;
200223;0200;0,209968;
200223;0300;0,802598;
200223;0400;0,681572;
200223;0500;0,103652;
200223;0600;0,0634136;
200223;0700;0,440745;
200223;0800;0,627119;
200223;0900;0,618514;
200223;1000;1,48363;
200223;1100;2,14278;
200223;1200;2,64633;
200223;1300;2,5551;
200223;1400;2,7446;
200223;1500;2,50976;
200223;1600;2,34387;
200223;1700;2,28608;
200223;1800;2,13905;
200223;1900;1,94028;
200223;2000;1,3929;
200223;2100;1,04268;
200223;2200;1,27281;
200223;2300;1,2408;
200224;0000;1,43048;
200224;0100;1,79164;
200224;0200;1,63577;
200224;0300;1,75192;
200224;0400;2,19511;
200224;0500;1,79331;
200224;0600;1,73969;
200224;0700;1,52276;
200224;0800;1,88645;
200224;0900;2,0268;
200224;1000;2,13955;
200224;1100;2,3363;
200224;1200;1,98821;
200224;1300;1,87962;
200224;1400;1,98784;
200224;1500;2,24473;
200224;1600;1,8118;
200224;1700;1,59974;
200224;1800;1,35817;
200224;1900;1,38183;
200224;2000;1,3499;
200224;2100;1,17371;
200224;2200;1,03217;
200224;2300;0,920473;
200225;0000;1,21716;
200225;0100;0,421589;
200225;0200;1,16729;
200225;0300;1,24215;
200225;0400;0,888389;
200225;0500;0,919506;
200225;0600;0,500508;
200225;0700;0,421947;
200225;0800;1,38522;
200225;0900;1,56782;
200225;1000;1,67499;
200225;1100;1,57553;
200225;1200;1,49754;
200225;1300;1,85211;
200225;1400;1,66864;
200225;1500;1,71809;
200225;1600;1,24644;
200225;1700;0,812776;
200225;1800;0,757917;
200225;1900;0,214203;
200225;2000;0,077902;
200225;2100;0,267069;
200225;2200;0,0210578;
200225;2300;0,313514;
200226;0000;0,0295776;
200226;0100;0,119758;
200226;0200;0,069858;
200226;0300;0,360633;
200226;0400;0,199002;
200226;0500;0,352357;
200226;0600;0,416349;
200226;0700;0,471019;
200226;0800;0,431144;
200226;0900;0,754118;
200226;1000;0,645967;
200226;1100;2,05542;
200226;1200;1,94976;
200226;1300;2,40928;
200226;1400;2,13125;
200226;1500;1,9183;
200226;1600;2,12111;
200226;1700;2,32867;
200226;1800;1,66523;
200226;1900;1,51247;
200226;2000;1,20723;
200226;2100;1,13627;
200226;2200;1,033;
200226;2300;0,996505;
200227;0000;1,12999;
200227;0100;1,97226;
200227;0200;1,6057;
200227;0300;1,48344;
200227;0400;1,03106;
200227;0500;0,865564;
200227;0600;0,646327;
200227;0700;0,716553;
200227;0800;1,62505;
200227;0900;2,03619;
200227;1000;2,21584;
200227;1100;2,24411;
200227;1200;2,07507;
200227;1300;2,07984;
200227;1400;2,07704;
200227;1500;2,18902;
200227;1600;2,11687;
200227;1700;2,09174;
200227;1800;1,30663;
200227;1900;1,31964;
200227;2000;1,0358;
200227;2100;0,543013;
200227;2200;0,0332237;
200227;2300;0,0728691;
200228;0000;0,108198;
200228;0100;0,0293545;
200228;0200;0,174809;
200228;0300;0,144181;
200228;0400;0,218496;
200228;0500;0,173164;
200228;0600;0,0666199;
200228;0700;0,0780892;
200228;0800;0,230131;
200228;0900;0,697742;
200228;1000;0,571297;
200228;1100;0,977365;
200228;1200;1,55308;
200228;1300;2,07867;
200228;1400;1,97329;
200228;1500;2,15728;
200228;1600;1,82455;
200228;1700;1,75101;
200228;1800;1,67942;
200228;1900;1,55093;
200228;2000;1,16213;
200228;2100;0,585088;
200228;2200;0,769451;
200228;2300;0,575351;
200229;0000;0,480351;
200229;0100;0,601611;
200229;0200;0,450306;
200229;0300;0,754994;
200229;0400;0,429323;
200229;0500;0,425501;
200229;0600;0,568683;
200229;0700;0,760066;
200229;0800;0,452872;
200229;0900;0,767564;
200229;1000;1,30053;
200229;1100;1,7114;
200229;1200;1,95107;
200229;1300;2,23235;
200229;1400;2,05237;
200229;1500;2,05499;
200229;1600;1,68422;
200229;1700;1,63593;
200229;1800;1,50989;
200229;1900;0,72268;
200229;2000;0,085392;
200229;2100;0,103434;
200229;2200;0,0778666;
200229;2300;0,0961487;
200301;0000;0,168412;
200301;0100;0,118491;
200301;0200;0,109431;
200301;0300;0,105954;
200301;0400;0,0957053;
200301;0500;0,100276;
200301;0600;0,273952;
200301;0700;0,198124;
200301;0800;0,743643;
200301;0900;0,643601;
200301;1000;0,32003;
200301;1100;0,215487;
200301;1200;0,328859;
200301;1300;0,239287;
200301;1400;0,308648;
200301;1500;0,462367;
200301;1600;0,95325;
200301;1700;1,05032;
200301;1800;0,841559;
200301;1900;0,198877;
200301;2000;0,137539;
200301;2100;0,118639;
200301;2200;0,130357;
200301;2300;0,158471;
200302;0000;0,120185;
200302;0100;0,0554963;
200302;0200;0,10391;
200302;0300;0,0636388;
200302;0400;0,0787821;
200302;0500;0,102398;
200302;0600;0,115795;
200302;0700;0,111477;
200302;0800;0,485563;
200302;0900;0,815313;
200302;1000;0,534407;
200302;1100;0,590806;
200302;1200;0,37681;
200302;1300;0,439734;
200302;1400;0,463928;
200302;1500;1,00741;
200302;1600;1,00828;
200302;1700;0,807894;
200302;1800;0,816281;
200302;1900;0,150759;
200302;2000;0,447495;
200302;2100;0,186688;
200302;2200;0,099684;
200302;2300;0,07961;
200303;0000;0,0351172;
200303;0100;0,114175;
200303;0200;0,191112;
200303;0300;0,0762765;
200303;0400;0,0640675;
200303;0500;0,0613335;
200303;0600;0,0673506;
200303;0700;0,0770363;
200303;0800;0,105883;
200303;0900;0,0526984;
200303;1000;0,244443;
200303;1100;0,364887;
200303;1200;0,576015;
200303;1300;0,603047;
200303;1400;0,748432;
200303;1500;0,766781;
200303;1600;0,680279;
200303;1700;0,268694;
200303;1800;0,122262;
200303;1900;0,0794704;
200303;2000;0,111394;
200303;2100;0,0578591;
200303;2200;0,0843188;
200303;2300;0,144397;
200304;0000;0,0416268;
200304;0100;0,0877961;
200304;0200;0,0796368;
200304;0300;0,0885926;
200304;0400;0,0966667;
200304;0500;0,0315608;
200304;0600;0,0300791;
200304;0700;0,0220062;
200304;0800;0,231331;
200304;0900;0,39345;
200304;1000;0,496273;
200304;1100;0,493249;
200304;1200;0,47731;
200304;1300;0,885693;
200304;1400;2,30677;
200304;1500;1,90602;
200304;1600;1,8241;
200304;1700;1,34823;
200304;1800;1,13035;
200304;1900;0,126314;
200304;2000;0,0461549;
200304;2100;0,0715367;
200304;2200;0,0476095;
200304;2300;0,0875597;
200305;0000;0,0302201;
200305;0100;0,0307504;
200305;0200;0,0835378;
200305;0300;0,0996065;
200305;0400;0,0757743;
200305;0500;0,113347;
200305;0600;0,0801901;
200305;0700;0,0960855;
200305;0800;0,0623565;
200305;0900;0,0758018;
200305;1000;0,27003;
200305;1100;0,564493;
200305;1200;0,760313;
200305;1300;0,962507;
200305;1400;0,676946;
200305;1500;0,515405;
200305;1600;0,696252;
200305;1700;0,738188;
200305;1800;0,425513;
200305;1900;0,167619;
200305;2000;0,0885679;
200305;2100;0,108614;
200305;2200;0,0885791;
200305;2300;0,0840809;
200306;0000;0,0993131;
200306;0100;0,123983;
200306;0200;0,100427;
200306;0300;0,119254;
200306;0400;0,252576;
200306;0500;0,155232;
200306;0600;0,0944712;
200306;0700;0,355589;
200306;0800;0,298539;
200306;0900;0,144151;
200306;1000;0,0632712;
200306;1100;0,129363;
200306;1200;0,18517;
200306;1300;0,502404;
200306;1400;2,14557;
200306;1500;2,40607;
200306;1600;1,7277;
200306;1700;1,73331;
200306;1800;1,88239;
200306;1900;2,0525;
200306;2000;0,923039;
200306;2100;1,04586;
200306;2200;1,74833;
200306;2300;0,556042;
200307;0000;1,6718;
200307;0100;1,55133;
200307;0200;1,7683;
200307;0300;0,212043;
200307;0400;0,978031;
200307;0500;0,710696;
200307;0600;1,17407;
200307;0700;2,08456;
200307;0800;2,56579;
200307;0900;0,601986;
200307;1000;0,762153;
200307;1100;0,724037;
200307;1200;1,32611;
200307;1300;1,53933;
200307;1400;1,65326;
200307;1500;1,07297;
200307;1600;0,883013;
200307;1700;1,34732;
200307;1800;1,91801;
200307;1900;1,88324;
200307;2000;1,83908;
200307;2100;2,13092;
200307;2200;1,88423;
200307;2300;1,66459;
200308;0000;1,55419;
200308;0100;1,0996;
200308;0200;0,921719;
200308;0300;0,867309;
200308;0400;1,37823;
200308;0500;0,954488;
200308;0600;0,520863;
200308;0700;0,655349;
200308;0800;1,41066;
200308;0900;1,63982;
200308;1000;2,12294;
200308;1100;1,61699;
200308;1200;1,74941;
200308;1300;2,09824;
200308;1400;2,50866;
200308;1500;2,04908;
200308;1600;2,01974;
200308;1700;1,96184;
200308;1800;1,50736;
200308;1900;0,746268;
200308;2000;0,123843;
200308;2100;0,10574;
200308;2200;0,0407705;
200308;2300;0,0520284;
200309;0000;0,0697232;
200309;0100;0,0671254;
200309;0200;0,145018;
200309;0300;0,112448;
200309;0400;0,0762897;
200309;0500;0,0823965;
200309;0600;0,0846584;
200309;0700;0,0190365;
200309;0800;0,0708827;
200309;0900;0,113635;
200309;1000;0,130622;
200309;1100;0,304832;
200309;1200;0,370334;
200309;1300;0,271276;
200309;1400;0,573337;
200309;1500;0,907837;
200309;1600;0,783798;
200309;1700;0,780071;
200309;1800;0,435233;
200309;1900;0,152576;
200309;2000;0,0341087;
200309;2100;0,140869;
200309;2200;0,0262642;
200309;2300;0,083848;
200310;0000;0,16336;
200310;0100;0,190461;
200310;0200;0,189625;
200310;0300;0,0921317;
200310;0400;0,0950907;
200310;0500;0,0215219;
200310;0600;0,13334;
200310;0700;0,16918;
200310;0800;0,0802629;
200310;0900;0,214324;
200310;1000;0,140628;
200310;1100;0,099021;
200310;1200;0,218481;
200310;1300;0,301869;
200310;1400;0,317658;
200310;1500;0,332338;
200310;1600;0,242834;
200310;1700;0,395174;
200310;1800;0,179046;
200310;1900;0,141182;
200310;2000;0,177097;
200310;2100;0,124968;
200310;2200;0,156283;
200310;2300;0,0509473;
200311;0000;0,118302;
200311;0100;0,223096;
200311;0200;0,0673391;
200311;0300;0,642698;
200311;0400;1,6829;
200311;0500;0,916813;
200311;0600;1,49882;
200311;0700;1,53437;
200311;0800;1,70604;
200311;0900;1,96733;
200311;1000;1,83531;
200311;1100;1,57299;
200311;1200;0,843875;
200311;1300;1,33373;
200311;1400;1,6888;
200311;1500;1,73283;
200311;1600;1,32621;
200311;1700;1,5938;
200311;1800;0,77154;
200311;1900;0,33945;
200311;2000;0,202078;
200311;2100;0,40868;
200311;2200;0,0311834;
200311;2300;0,140923;
200312;0000;0,100208;
200312;0100;0,0831954;
200312;0200;0,274026;
200312;0300;0,331575;
200312;0400;0,328885;
200312;0500;0,0880246;
200312;0600;0,09806;
200312;0700;0,0966154;
200312;0800;0,0783093;
200312;0900;0,0654423;
200312;1000;0,179271;
200312;1100;0,378683;
200312;1200;0,205667;
200312;1300;0,177482;
200312;1400;0,356742;
200312;1500;0,189632;
200312;1600;0,125954;
200312;1700;0,057145;
200312;1800;0,092315;
200312;1900;0,0944566;
200312;2000;0,102707;
200312;2100;0,188895;
200312;2200;0,17924;
200312;2300;0,124771;
200313;0000;0,0899956;
200313;0100;0,0904346;
200313;0200;0,0783108;
200313;0300;0,117248;
200313;0400;0,168816;
200313;0500;0,16855;
200313;0600;0,105889;
200313;0700;0,10546;
200313;0800;0,112488;
200313;0900;0,0943393;
200313;1000;0,19321;
200313;1100;0,507804;
200313;1200;0,233667;
200313;1300;0,149219;
200313;1400;0,65167;
200313;1500;1,07529;
200313;1600;1,49769;
200313;1700;1,66425;
200313;1800;1,8009;
200313;1900;1,4996;
200313;2000;1,38248;
200313;2100;1,22395;
200313;2200;1,32464;
200313;2300;0,683594;
200314;0000;0,789155;
200314;0100;1,08015;
200314;0200;0,152981;
200314;0300;0,243504;
200314;0400;0,185305;
200314;0500;0,604419;
200314;0600;0,530253;
200314;0700;0,443665;
200314;0800;0,767686;
200314;0900;;
200314;1000;;
200314;1100;;
200314;1200;;
200314;1300;;
200314;1400;;
200314;1500;;
200314;1600;1,94852;
200314;1700;1,63631;
200314;1800;1,7858;
200314;1900;1,32441;
200314;2000;0,930013;
200314;2100;0,807459;
200314;2200;0,148739;
200314;2300;0,106074;
200315;0000;0,0723563;
200315;0100;0,106308;
200315;0200;0,0545053;
200315;0300;0,0634389;
200315;0400;0,189175;
200315;0500;0,112129;
200315;0600;0,0296216;
200315;0700;0,057373;
200315;0800;0,283355;
200315;0900;1,38974;
200315;1000;1,87233;
200315;1100;2,11579;
200315;1200;2,15643;
200315;1300;2,4154;
200315;1400;2,31881;
200315;1500;1,98554;
200315;1600;1,70039;
200315;1700;1,58031;
200315;1800;1,36517;
200315;1900;0,345046;
200315;2000;0,417854;
200315;2100;0,0890685;
200315;2200;0,0555274;
200315;2300;0,411539;
200316;0000;0,592365;
200316;0100;0,0521852;
200316;0200;0,104049;
200316;0300;0,468128;
200316;0400;0,757051;
200316;0500;0,56556;
200316;0600;0,280201;
200316;0700;0,768508;
200316;0800;0,922324;
200316;0900;1,67334;
200316;1000;1,8032;
200316;1100;1,74977;
200316;1200;1,82595;
200316;1300;2,29949;
200316;1400;2,13534;
200316;1500;1,89953;
200316;1600;1,29729;
200316;1700;1,32627;
200316;1800;1,31248;
200316;1900;0,727318;
200316;2000;0,36808;
200316;2100;0,0742571;
200316;2200;0,0397742;
200316;2300;0,0130592;
200317;0000;0,0399284;
200317;0100;0,086287;
200317;0200;0,0799141;
200317;0300;0,0917414;
200317;0400;0,14995;
200317;0500;0,0920403;
200317;0600;0,0957967;
200317;0700;0,0954758;
200317;0800;0,093513;
200317;0900;0,104542;
200317;1000;0,291913;
200317;1100;0,383808;
200317;1200;0,234911;
200317;1300;0,427283;
200317;1400;0,655703;
200317;1500;0,705311;
200317;1600;0,613746;
200317;1700;0,70738;
200317;1800;0,384081;
200317;1900;0,172736;
200317;2000;0,149607;
200317;2100;0,185398;
200317;2200;0,133519;
200317;2300;0,227152;
200318;0000;0,152141;
200318;0100;0,150243;
200318;0200;0,200185;
200318;0300;0,212615;
200318;0400;0,213132;
200318;0500;0,332719;
200318;0600;0,328393;
200318;0700;0,459904;
200318;0800;0,786437;
200318;0900;0,30781;
200318;1000;1,09776;
200318;1100;1,70653;
200318;1200;1,74037;
200318;1300;1,74327;
200318;1400;1,7903;
200318;1500;2,25088;
200318;1600;1,8101;
200318;1700;2,03642;
200318;1800;1,74657;
200318;1900;1,51327;
200318;2000;1,45844;
200318;2100;0,348856;
200318;2200;0,185067;
200318;2300;0,572736;
200319;0000;0,327342;
200319;0100;0,13124;
200319;0200;0,374005;
200319;0300;0,347526;
200319;0400;0,172411;
200319;0500;0,158299;
200319;0600;0,111296;
200319;0700;0,117685;
200319;0800;0,13256;
200319;0900;0,142494;
200319;1000;0,295971;
200319;1100;0,500602;
200319;1200;0,885872;
200319;1300;1,90149;
200319;1400;1,92236;
200319;1500;2,07035;
200319;1600;1,89025;
200319;1700;1,46336;
200319;1800;1,65772;
200319;1900;0,756948;
200319;2000;0,962066;
200319;2100;0,15544;
200319;2200;0,285728;
200319;2300;0,0376689;
200320;0000;0,346986;
200320;0100;1,30174;
200320;0200;1,11052;
200320;0300;0,717952;
200320;0400;0,211697;
200320;0500;0,499535;
200320;0600;0,946005;
200320;0700;0,619437;
200320;0800;1,26341;
200320;0900;1,3409;
200320;1000;1,66686;
200320;1100;1,55678;
200320;1200;1,66581;
200320;1300;1,44791;
200320;1400;2,01204;
200320;1500;2,12063;
200320;1600;2,16028;
200320;1700;1,53299;
200320;1800;0,241487;
200320;1900;0,39222;
200320;2000;0,0515832;
200320;2100;0,0641053;
200320;2200;0,147942;
200320;2300;0,203611;
200321;0000;0,127777;
200321;0100;0,135904;
200321;0200;0,106959;
200321;0300;0,0728002;
200321;0400;0,0564158;
200321;0500;0,174644;
200321;0600;0,219063;
200321;0700;0,101492;
200321;0800;0,154488;
200321;0900;0,0620995;
200321;1000;0,391404;
200321;1100;0,28089;
200321;1200;0,492762;
200321;1300;0,913863;
200321;1400;1,71567;
200321;1500;1,71526;
200321;1600;1,19137;
200321;1700;0,503824;
200321;1800;0,236366;
200321;1900;0,0125898;
200321;2000;0,0142371;
200321;2100;0,106644;
200321;2200;0,0273116;
200321;2300;0,142647;
200322;0000;0,144817;
200322;0100;0,161213;
200322;0200;0,40716;
200322;0300;0,352484;
200322;0400;0,256189;
200322;0500;0,182971;
200322;0600;0,301227;
200322;0700;0,153798;
200322;0800;0,0748738;
200322;0900;0,0621849;
200322;1000;0,238788;
200322;1100;0,0756638;
200322;1200;0,089929;
200322;1300;0,104463;
200322;1400;0,0935453;
200322;1500;0,223649;
200322;1600;0,509186;
200322;1700;0,270347;
200322;1800;0,0994567;
200322;1900;0,0982606;
200322;2000;0,0987349;
200322;2100;0,0904258;
